corpus,drama,figure_surface,figure_id,Gender,Age
qd,th0n.0,DER JUNGE,der_junge_aus_der_menge,,
qd,th0n.0,DRITTE REVOLUTIONÄRIN,dritte_revolutionärin,,
qd,th0n.0,MATROSEN,matrosen,,
qd,th0n.0,EIN HERR,ein_herr,,
qd,th0n.0,ERSTE REVOLUTIONÄRIN,die_stimme_der_ersten_revolutionärin,,
qd,th0n.0,DIE FFRAU,die_ffrau,,
qd,th0n.0,ANNA,anna,,
qd,th0n.0,DIE EINE GRUPPE DES VOLKES,stimmen_aus_der_ersten_gruppe,,
qd,th0n.0,DAS KIND,das_kind,,
qd,th0n.0,ALLE BRÜDER,alle_brüder,,
qd,th0n.0,DER SCHIFFSGEPANGENE,der_schiffsgefangene,,
qd,th0n.0,ZWEITER GEFANGENER,zweiter_gefangener,,
qd,th0n.0,OFFIZIER,offizier,,
qd,th0n.0,DER KRANKE,kranker,,
qd,th0n.0,ERSTER WÄCHTER,erster_wächter,,
qd,th0n.0,DIE ANDEREN BÜRGER,die_anderen_bürger,,
qd,th0n.0,FÜHRER DER BÜRGER,führer_der_bürger,,
qd,th0n.0,DER KRÜPPEL,der_krüppel,,
qd,th0n.0,DER JUNGE MENSCH,der_junge_mensch,,
qd,th0n.0,DIE MEUTERER,eine_stimme_der_gefangenen,,
qd,th0n.0,DER BUCKLIGE,der_bucklige,,
qd,th0n.0,KLOTZ,klotz,,
qd,th0n.0,GOUVERNEUR,der_gouverneur,,
qd,th0n.0,DER ERSTE GEFANGENER,der_erste_gefangener,,
qd,th0n.0,DER MANN,der_mann,,
qd,th0n.0,ZWEITER WÄCHTER,zweiter_wächter,,
qd,th0n.0,STIMME DES NAUKE,nauke,,
qd,th0n.0,KAPITÄN,kapitän,,
qd,th0n.0,STIMMEN AUS DER ANDERN GRUPPE DES VOLKES,die_andere_gruppe_des_volkes,,
qd,th0n.0,DER ALTE MANN,ein_alter_mann,,
qd,th0n.0,ERSTER ALTER GEFANGENER,erster_alter_gefangener,,
qd,th0n.0,DAS VOLK,das_volk,,
qd,th0n.0,EIN JUNGE AUS DEM VOLK,ein_junge_aus_dem_volk,,
qd,th0n.0,DIE STIMME DER ZWEITEN REVOLUTIONÄRIN,zweite_revolutionärin,,
qd,th0n.0,DER OFFIZIER,der_offizier,,
qd,th0n.0,DER GREIS,der_greis,,
qd,th0n.0,EIN SOLDAT,ein_soldat,,
qd,th0n.0,SOLDATEN,soldaten,,
qd,th0n.0,ZWEITER ALTER GEFANGENER,zweiter_alter_gefangener,,
