corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x8nh.0,brandenburger_ratmanne,47,
qd,x8nh.0,barbara,24,
qd,x8nh.0,herold,34,
qd,x8nh.0,spandauer_ratmanne,49,
qd,x8nh.0,gesang,44,
qd,x8nh.0,die_berliner,54,
qd,x8nh.0,martin,6,
qd,x8nh.0,fritze_belkow,0,
qd,x8nh.0,rieke,14,
qd,x8nh.0,die_straussberger,21,
qd,x8nh.0,wichart_von_rochow,16,
qd,x8nh.0,konrad_von_quitzow,15,
qd,x8nh.0,kasimir,25,
qd,x8nh.0,thomas_wins,57,
qd,x8nh.0,köhne_finke,10,
qd,x8nh.0,havelberger_ratmanne,53,
qd,x8nh.0,briesen,22,
qd,x8nh.0,friedrich,42,
qd,x8nh.0,stroband,9,
qd,x8nh.0,die_musikanten,32,
qd,x8nh.0,heinse_lang,5,
qd,x8nh.0,die_bürger,36,
qd,x8nh.0,perwenitz,3,
qd,x8nh.0,käthe,11,
qd,x8nh.0,hans_sturz,2,
qd,x8nh.0,ratmannen,50,
qd,x8nh.0,peter_stummel,1,
qd,x8nh.0,grethe,12,
qd,x8nh.0,stimme,29,
qd,x8nh.0,das_volk,45,
qd,x8nh.0,die_edelleute,35,
qd,x8nh.0,grechewitz,33,
qd,x8nh.0,propst_ortwin,20,
qd,x8nh.0,die_ganze_versammlung,46,
qd,x8nh.0,dietrich,28,
qd,x8nh.0,alle_bürger,40,
qd,x8nh.0,schwabe,41,
qd,x8nh.0,sechelweg,8,
qd,x8nh.0,schwerin,23,
qd,x8nh.0,agnes,19,
qd,x8nh.0,schwalbe,30,
qd,x8nh.0,putlitz,38,
qd,x8nh.0,lippold_von_bredow,39,
qd,x8nh.0,knecht_1.11,13,
qd,x8nh.0,gertrud,18,
qd,x8nh.0,blankenfeld,31,
qd,x8nh.0,ileburg,37,
qd,x8nh.0,rathenower_ratmanne,51,
qd,x8nh.0,rieneke,4,
qd,x8nh.0,otto,26,
qd,x8nh.0,krodenow,27,
qd,x8nh.0,frankfurter_ratmanne,48,
qd,x8nh.0,ein_knecht,55,
qd,x8nh.0,dannewitz,7,
qd,x8nh.0,ruppiner_ratmanne,52,
qd,x8nh.0,männer_und_frauen,17,
qd,x8nh.0,stimmen,43,
qd,x8nh.0,die_knechte,56,
