corpus,drama,figure_surface,figure_id,Gender,Age
qd,wdvq.0,MÜLLER,müller,,
qd,wdvq.0,NATHANAEL,nathanael,,
qd,wdvq.0,KÖNIG,könig,,
qd,wdvq.0,WIESENER,wiesener,,
qd,wdvq.0,POPANZ,popanz,,
qd,wdvq.0,LEUTNER,leutner,,
qd,wdvq.0,STIMME VON DER GALERIE,stimme_von_der_galerie,,
qd,wdvq.0,IM PARTERRE,im_parterre,,
qd,wdvq.0,SOLDAT,soldat,,
qd,wdvq.0,HANSWURST,hanswurst,,
qd,wdvq.0,FISCHER,fischer,,
qd,wdvq.0,ER,er,,
qd,wdvq.0,BÖTTICHER,bötticher,,
qd,wdvq.0,DIE VÖGEL,die_vögel,,
qd,wdvq.0,BESÄNFTIGER,besänftiger,,
qd,wdvq.0,DER WIRT,wirt,,
qd,wdvq.0,STIMMEN,stimmen,,
qd,wdvq.0,DICHTER,dichter,,
qd,wdvq.0,HINTER DEM VORHANGE,hinter_dem_vorhange,,
qd,wdvq.0,LAMPENPUTZER,lampenputzer,,
qd,wdvq.0,EIN HOFMANN,ein_hofmann,,
qd,wdvq.0,KAMMERDIENER,kammerdiener,,
qd,wdvq.0,HISTORIOGRAPH,historiograph,,
qd,wdvq.0,GOTTLIEB,gottlieb,,
qd,wdvq.0,KUNZ,kunz,,
qd,wdvq.0,SIE,sie,,
qd,wdvq.0,SOUFFLEUR,souffleur,,
qd,wdvq.0,BARTHEL,barthel,,
qd,wdvq.0,EIN BEDIENTER,ein_bedienter,,
qd,wdvq.0,SCHLOSSER,schlosser,,
qd,wdvq.0,HINZE,hinze,,
qd,wdvq.0,DIE KUNSTRICHTER,die_kunstrichter,,
qd,wdvq.0,ERSTER HUSAR,erster_husar,,
qd,wdvq.0,ZWEITER HUSAR,zweiter_husar,,
qd,wdvq.0,KOCH,koch,,
qd,wdvq.0,SCHUHMACHER,schuhmacher,,
qd,wdvq.0,MICHEL,michel,,
qd,wdvq.0,DIE VIERFÜSSIGEN,die_vierfüssigen,,
qd,wdvq.0,VEREINIGTES CHOR,vereinigtes_chor,,
qd,wdvq.0,LORENZ,lorenz,,
qd,wdvq.0,BAUER,bauer,,
qd,wdvq.0,LEANDER,leander,,
qd,wdvq.0,AMTMANN,amtmann,,
qd,wdvq.0,PRINZESSIN,die_prinzessin,,
qd,wdvq.0,NACHBAR,nachbar,,
