corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,w40m.0,diokles,6,
qd,w40m.0,der_zeltwächter,1,
qd,w40m.0,der_blinde,26,
qd,w40m.0,lykon,0,
qd,w40m.0,phenippe,11,
qd,w40m.0,sosthenes,19,
qd,w40m.0,einer_2.1,20,
qd,w40m.0,ein_anderer_2.2,24,
qd,w40m.0,bio,10,
qd,w40m.0,mandros,27,
qd,w40m.0,zweiter_späher,15,
qd,w40m.0,ein_sehr_alter_sklave,41,
qd,w40m.0,der_karthagische_diener,30,
qd,w40m.0,einer_aus_dem_volke,31,
qd,w40m.0,die_menge,34,
qd,w40m.0,gubal,29,
qd,w40m.0,arratos,2,
qd,w40m.0,mago,4,
qd,w40m.0,rufe_4.3,57,
qd,w40m.0,ein_zweiter_4.2,53,
qd,w40m.0,ein_dritter_4.2,54,
qd,w40m.0,die_zweite,49,
qd,w40m.0,die_erscheinung,8,
qd,w40m.0,philarete,5,
qd,w40m.0,phaino,55,
qd,w40m.0,einer_2.2,23,
qd,w40m.0,der_erste_sklave,37,
qd,w40m.0,menesto,9,
qd,w40m.0,der_reisende,17,
qd,w40m.0,die_dritte,50,
qd,w40m.0,lysimachos,46,
qd,w40m.0,der_hauptmann,3,
qd,w40m.0,zwei_flötenspielerinnen,43,
qd,w40m.0,der_dritte_sklave,39,
qd,w40m.0,der_vierte_sklave,40,
qd,w40m.0,einer_4.1,44,
qd,w40m.0,ein_anderer_aus_dem_volke,32,
qd,w40m.0,der_zweite_sklave,38,
qd,w40m.0,einer_4.2,52,
qd,w40m.0,ein_bettler,22,
qd,w40m.0,ein_älterer_diener,42,
qd,w40m.0,ktesias,45,
qd,w40m.0,hermachos,47,
qd,w40m.0,deonax,18,
qd,w40m.0,rufe_2.2,25,
qd,w40m.0,eurytimos,21,
qd,w40m.0,strution,56,
qd,w40m.0,die_erste,48,
qd,w40m.0,rufe_5.9,58,
qd,w40m.0,artemidor,12,
qd,w40m.0,gemurmel,28,
qd,w40m.0,myrrha,7,
qd,w40m.0,die_mädchen,51,
qd,w40m.0,ein_dritter_aus_dem_volke,33,
qd,w40m.0,türhüter,13,
qd,w40m.0,die_bettler,16,
qd,w40m.0,hegesias,35,
qd,w40m.0,ein_wächter,36,
qd,w40m.0,erster_späher,14,
