corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,ksd1.0,eine_andere,71,
qd,ksd1.0,mercier,51,
qd,ksd1.0,erster_herr,37,
qd,ksd1.0,simon,6,
qd,ksd1.0,soldat,39,
qd,ksd1.0,einige_stimmen,14,
qd,ksd1.0,schliesser,62,
qd,ksd1.0,ein_weib,21,
qd,ksd1.0,robespierre,20,
qd,ksd1.0,eine_stimme,69,
qd,ksd1.0,lucile,43,
qd,ksd1.0,ein_andrer_gefangener,53,
qd,ksd1.0,adelaide,31,
qd,ksd1.0,laflotte,57,
qd,ksd1.0,ein_anderer_deputierter,48,
qd,ksd1.0,payne,50,
qd,ksd1.0,fouquier,54,
qd,ksd1.0,einige_weiber,65,
qd,ksd1.0,einige_stimmen_2,15,
qd,ksd1.0,erster_henker,76,
qd,ksd1.0,eugenie,42,
qd,ksd1.0,ein_bürger,34,
qd,ksd1.0,fabre,72,
qd,ksd1.0,julie,1,
qd,ksd1.0,barère,59,
qd,ksd1.0,zweiter_henker,77,
qd,ksd1.0,danton,0,
qd,ksd1.0,zweites_weib,74,
qd,ksd1.0,collot_d_herbois,25,
qd,ksd1.0,herman,55,
qd,ksd1.0,junger_mensch,18,
qd,ksd1.0,lacroix,28,
qd,ksd1.0,die_umstehenden,19,
qd,ksd1.0,ein_weib_mit_kindern,70,
qd,ksd1.0,ein_bettler,36,
qd,ksd1.0,hérault,3,
qd,ksd1.0,dritter_bürger,11,
qd,ksd1.0,ein_deputierter,47,
qd,ksd1.0,einige_stimmen_4,17,
qd,ksd1.0,paris,32,
qd,ksd1.0,dumas,66,
qd,ksd1.0,amar,63,
qd,ksd1.0,camille,4,
qd,ksd1.0,weib,7,
qd,ksd1.0,vouland,64,
qd,ksd1.0,legendre,24,
qd,ksd1.0,drittes_weib,75,
qd,ksd1.0,st,33,
qd,ksd1.0,ein_gefangener,52,
qd,ksd1.0,die_andern_bürgersoldaten,46,
qd,ksd1.0,erster_fuhrmann,67,
qd,ksd1.0,erster_bürger,9,
qd,ksd1.0,einige_stimmen_3,16,
qd,ksd1.0,zweiter_bürger,10,
qd,ksd1.0,dillon,56,
qd,ksd1.0,ein_lyoner,22,
qd,ksd1.0,collot,60,
qd,ksd1.0,die_jakobiner,26,
qd,ksd1.0,eine_dame,2,
qd,ksd1.0,zweiter_bürger_3,13,
qd,ksd1.0,marion,29,
qd,ksd1.0,ein_jakobiner,23,
qd,ksd1.0,chaumette,49,
qd,ksd1.0,madame,41,
qd,ksd1.0,billaud,61,
qd,ksd1.0,wärter,58,
qd,ksd1.0,philippeau,5,
qd,ksd1.0,leute,8,
qd,ksd1.0,zweiter_fuhrmann,68,
qd,ksd1.0,bänkelsänger,35,
qd,ksd1.0,zweiter_bürgersoldat,45,
qd,ksd1.0,zweiter_herr,38,
qd,ksd1.0,präsident,27,
qd,ksd1.0,erstes_weib,73,
qd,ksd1.0,rosalie,30,
qd,ksd1.0,erster_bürgersoldat,44,
qd,ksd1.0,junger_herr,40,
qd,ksd1.0,erster_bürger_3,12,
