corpus,drama,figure_surface,figure_id,Gender,Age
qd,wp6p.0,DIE BAYER,die_bayer,,
qd,wp6p.0,SCHÖFFE,schöffe,,
qd,wp6p.0,ERSTER EDELKNABE,erster_edelknabe,,
qd,wp6p.0,ALBERTUS,albertus,,
qd,wp6p.0,ZWEITER,zweiter_edelknabe,,
qd,wp6p.0,EIN ANDRER RITTER 3.4,ein_andrer_ritter_3.4,,
qd,wp6p.0,DER BURGGRAF,burggraf,,
qd,wp6p.0,DIE KNAPPEN,die_knappen,,
qd,wp6p.0,DIE FÜRSTEN AUF LUDWIGS SEITE,die_fürsten_auf_ludwigs_seite,,
qd,wp6p.0,ANDRE,andre,,
qd,wp6p.0,DIETRICH,dietrich,,
qd,wp6p.0,MEHRERE RITTER,mehrere_ritter,,
qd,wp6p.0,EIN WÄCHTER,ein_wächter,,
qd,wp6p.0,DRITTER WÄCHTER,dritter_wächter,,
qd,wp6p.0,STEPHAN,stephan,,
qd,wp6p.0,STEFFEN,steffen,,
qd,wp6p.0,OTTO,otto,,
qd,wp6p.0,DIE ÖSTERREICHER,die_österreicher,,
qd,wp6p.0,BURGVOGT,burgvogt,,
qd,wp6p.0,ISABELLA,isabella,,
qd,wp6p.0,DER LEGAT,legat,,
qd,wp6p.0,DIE ÄNDERN,die_ändern,,
qd,wp6p.0,DIE BEGLEITERIN,die_begleiterin,,
qd,wp6p.0,ERSTER BÜRGER,erster_bürger,,
qd,wp6p.0,EIN ANDRER RITTER 4.1,ein_andrer_ritter_4.1,,
qd,wp6p.0,EINIGE,einige,,
qd,wp6p.0,ADELRAM,adelram,,
qd,wp6p.0,LEOPOLD,leopold,,
qd,wp6p.0,SCHWEPPERMANN,schweppermann,,
qd,wp6p.0,RITTER 3.3,ritter_4.1,,
qd,wp6p.0,ALBRECHT,albrecht,,
qd,wp6p.0,RITTER 3.4,ritter_3.4,,
qd,wp6p.0,ERSTE PILGERIN,erste_pilgerin,,
qd,wp6p.0,DIE WÄCHTER,die_wächter,,
qd,wp6p.0,DIE ÜBRIGEN RITTER,die_übrigen_ritter,,
qd,wp6p.0,RITTER 3.3,ritter_3.3,,
qd,wp6p.0,ZWEITER WÄCHTER,zweiter_wächter,,
qd,wp6p.0,DIE FÜRSTEN,die_fürsten,,
qd,wp6p.0,DIE FÜRSTEN AUF FRIEDRICHS SEITE,die_fürsten_auf_friedrichs_seite,,
qd,wp6p.0,ZWEITE PILGERIN,zweite,,
qd,wp6p.0,LUDWIG,ludwig,,
qd,wp6p.0,THOMAS,thomas,,
qd,wp6p.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,wp6p.0,EIN BÜRGER,ein_bürger,,
qd,wp6p.0,FRIEDRICH,friedrich,,
